Date/Time	DCV(V)	ACV(V)	DCI(A)	ACI(A)	Freq(Hz)	Period(s)	Res(ohm)	Cap(F)	Temp(K)
2023/09/02->17:33:16.585	--	--	4.184753E-02	--	--	--	--	--	--
2023/09/02->17:33:16.630	--	--	4.184753E-02	--	--	--	--	--	--
2023/09/02->17:33:16.673	--	--	4.184753E-02	--	--	--	--	--	--
2023/09/02->17:33:16.775	--	--	4.121408E-02	--	--	--	--	--	--
2023/09/02->17:33:16.819	--	--	4.121408E-02	--	--	--	--	--	--
2023/09/02->17:33:16.877	--	--	4.121408E-02	--	--	--	--	--	--
2023/09/02->17:33:16.921	--	--	4.121408E-02	--	--	--	--	--	--
2023/09/02->17:33:16.965	--	--	4.121408E-02	--	--	--	--	--	--
2023/09/02->17:33:17. 64	--	--	4.055107E-02	--	--	--	--	--	--
2023/09/02->17:33:17.108	--	--	4.055107E-02	--	--	--	--	--	--
2023/09/02->17:33:17.152	--	--	4.055107E-02	--	--	--	--	--	--
2023/09/02->17:33:17.210	--	--	4.055107E-02	--	--	--	--	--	--
2023/09/02->17:33:17.254	--	--	4.055107E-02	--	--	--	--	--	--
2023/09/02->17:33:17.297	--	--	4.055107E-02	--	--	--	--	--	--
2023/09/02->17:33:17.396	--	--	4.027561E-02	--	--	--	--	--	--
2023/09/02->17:33:17.440	--	--	4.027561E-02	--	--	--	--	--	--
2023/09/02->17:33:17.498	--	--	4.027561E-02	--	--	--	--	--	--
2023/09/02->17:33:17.542	--	--	4.027561E-02	--	--	--	--	--	--
2023/09/02->17:33:17.585	--	--	4.027561E-02	--	--	--	--	--	--
2023/09/02->17:33:17.643	--	--	4.027561E-02	--	--	--	--	--	--
2023/09/02->17:33:17.687	--	--	4.027561E-02	--	--	--	--	--	--
2023/09/02->17:33:17.731	--	--	4.027561E-02	--	--	--	--	--	--
2023/09/02->17:33:17.830	--	--	4.105582E-02	--	--	--	--	--	--
2023/09/02->17:33:17.874	--	--	4.105582E-02	--	--	--	--	--	--
2023/09/02->17:33:17.932	--	--	4.105582E-02	--	--	--	--	--	--
2023/09/02->17:33:17.975	--	--	4.105582E-02	--	--	--	--	--	--
2023/09/02->17:33:18. 18	--	--	4.105582E-02	--	--	--	--	--	--
2023/09/02->17:33:18.118	--	--	4.187818E-02	--	--	--	--	--	--
2023/09/02->17:33:18.167	--	--	4.187818E-02	--	--	--	--	--	--
2023/09/02->17:33:18.228	--	--	4.187818E-02	--	--	--	--	--	--
2023/09/02->17:33:18.274	--	--	4.187818E-02	--	--	--	--	--	--
2023/09/02->17:33:18.316	--	--	4.187818E-02	--	--	--	--	--	--
2023/09/02->17:33:18.415	--	--	4.194063E-02	--	--	--	--	--	--
2023/09/02->17:33:18.458	--	--	4.194063E-02	--	--	--	--	--	--
2023/09/02->17:33:18.502	--	--	4.194063E-02	--	--	--	--	--	--
2023/09/02->17:33:18.560	--	--	4.194063E-02	--	--	--	--	--	--
2023/09/02->17:33:18.604	--	--	4.194063E-02	--	--	--	--	--	--
2023/09/02->17:33:18.647	--	--	4.194063E-02	--	--	--	--	--	--
2023/09/02->17:33:18.746	--	--	4.122620E-02	--	--	--	--	--	--
2023/09/02->17:33:18.790	--	--	4.122620E-02	--	--	--	--	--	--
2023/09/02->17:33:18.849	--	--	4.122620E-02	--	--	--	--	--	--
2023/09/02->17:33:18.892	--	--	4.122620E-02	--	--	--	--	--	--
2023/09/02->17:33:18.935	--	--	4.122620E-02	--	--	--	--	--	--
2023/09/02->17:33:19. 34	--	--	4.084527E-02	--	--	--	--	--	--
2023/09/02->17:33:19. 78	--	--	4.084527E-02	--	--	--	--	--	--
2023/09/02->17:33:19.136	--	--	4.084527E-02	--	--	--	--	--	--
2023/09/02->17:33:19.180	--	--	4.084527E-02	--	--	--	--	--	--
2023/09/02->17:33:19.224	--	--	4.084527E-02	--	--	--	--	--	--
2023/09/02->17:33:19.282	--	--	4.084527E-02	--	--	--	--	--	--
2023/09/02->17:33:19.324	--	--	4.084527E-02	--	--	--	--	--	--
2023/09/02->17:33:19.369	--	--	4.084527E-02	--	--	--	--	--	--
2023/09/02->17:33:19.468	--	--	4.178183E-02	--	--	--	--	--	--
2023/09/02->17:33:19.512	--	--	4.178183E-02	--	--	--	--	--	--
2023/09/02->17:33:19.571	--	--	4.178183E-02	--	--	--	--	--	--
2023/09/02->17:33:19.614	--	--	4.178183E-02	--	--	--	--	--	--
2023/09/02->17:33:19.656	--	--	4.178183E-02	--	--	--	--	--	--
2023/09/02->17:33:19.700	--	--	4.178183E-02	--	--	--	--	--	--
2023/09/02->17:33:19.799	--	--	4.338291E-02	--	--	--	--	--	--
2023/09/02->17:33:19.843	--	--	4.338291E-02	--	--	--	--	--	--
2023/09/02->17:33:19.902	--	--	4.338291E-02	--	--	--	--	--	--
2023/09/02->17:33:19.945	--	--	4.338291E-02	--	--	--	--	--	--
2023/09/02->17:33:19.988	--	--	4.338291E-02	--	--	--	--	--	--
2023/09/02->17:33:20. 89	--	--	4.328698E-02	--	--	--	--	--	--
2023/09/02->17:33:20.134	--	--	4.328698E-02	--	--	--	--	--	--
2023/09/02->17:33:20.194	--	--	4.328698E-02	--	--	--	--	--	--
2023/09/02->17:33:20.238	--	--	4.328698E-02	--	--	--	--	--	--
2023/09/02->17:33:20.282	--	--	4.328698E-02	--	--	--	--	--	--
2023/09/02->17:33:20.380	--	--	4.317273E-02	--	--	--	--	--	--
2023/09/02->17:33:20.424	--	--	4.317273E-02	--	--	--	--	--	--
2023/09/02->17:33:20.483	--	--	4.317273E-02	--	--	--	--	--	--
2023/09/02->17:33:20.527	--	--	4.317273E-02	--	--	--	--	--	--
2023/09/02->17:33:20.571	--	--	4.317273E-02	--	--	--	--	--	--
2023/09/02->17:33:20.630	--	--	4.317273E-02	--	--	--	--	--	--
2023/09/02->17:33:20.674	--	--	4.317273E-02	--	--	--	--	--	--
2023/09/02->17:33:20.719	--	--	4.317273E-02	--	--	--	--	--	--
2023/09/02->17:33:20.820	--	--	4.335064E-02	--	--	--	--	--	--
2023/09/02->17:33:20.862	--	--	4.335064E-02	--	--	--	--	--	--
2023/09/02->17:33:20.921	--	--	4.335064E-02	--	--	--	--	--	--
2023/09/02->17:33:20.966	--	--	4.335064E-02	--	--	--	--	--	--
2023/09/02->17:33:21. 11	--	--	4.335064E-02	--	--	--	--	--	--
2023/09/02->17:33:21. 55	--	--	4.335064E-02	--	--	--	--	--	--
2023/09/02->17:33:21.151	--	--	4.311702E-02	--	--	--	--	--	--
2023/09/02->17:33:21.195	--	--	4.311702E-02	--	--	--	--	--	--
2023/09/02->17:33:21.254	--	--	4.311702E-02	--	--	--	--	--	--
2023/09/02->17:33:21.299	--	--	4.311702E-02	--	--	--	--	--	--
2023/09/02->17:33:21.342	--	--	4.311702E-02	--	--	--	--	--	--
2023/09/02->17:33:21.440	--	--	4.327441E-02	--	--	--	--	--	--
2023/09/02->17:33:21.484	--	--	4.327441E-02	--	--	--	--	--	--
2023/09/02->17:33:21.542	--	--	4.327441E-02	--	--	--	--	--	--
2023/09/02->17:33:21.586	--	--	4.327441E-02	--	--	--	--	--	--
2023/09/02->17:33:21.630	--	--	4.327441E-02	--	--	--	--	--	--
2023/09/02->17:33:21.728	--	--	4.339056E-02	--	--	--	--	--	--
2023/09/02->17:33:21.772	--	--	4.339056E-02	--	--	--	--	--	--
2023/09/02->17:33:21.830	--	--	4.339056E-02	--	--	--	--	--	--
2023/09/02->17:33:21.875	--	--	4.339056E-02	--	--	--	--	--	--
2023/09/02->17:33:21.919	--	--	4.339056E-02	--	--	--	--	--	--
2023/09/02->17:33:22. 19	--	--	4.330297E-02	--	--	--	--	--	--
2023/09/02->17:33:22. 63	--	--	4.330297E-02	--	--	--	--	--	--
2023/09/02->17:33:22.123	--	--	4.330297E-02	--	--	--	--	--	--
2023/09/02->17:33:22.167	--	--	4.330297E-02	--	--	--	--	--	--
2023/09/02->17:33:22.211	--	--	4.330297E-02	--	--	--	--	--	--
2023/09/02->17:33:22.255	--	--	4.330297E-02	--	--	--	--	--	--
2023/09/02->17:33:22.313	--	--	4.330297E-02	--	--	--	--	--	--
2023/09/02->17:33:22.357	--	--	4.330297E-02	--	--	--	--	--	--
2023/09/02->17:33:22.402	--	--	4.330297E-02	--	--	--	--	--	--
2023/09/02->17:33:22.503	--	--	4.330276E-02	--	--	--	--	--	--
2023/09/02->17:33:22.547	--	--	4.330276E-02	--	--	--	--	--	--
2023/09/02->17:33:22.614	--	--	4.330276E-02	--	--	--	--	--	--
2023/09/02->17:33:22.659	--	--	4.330276E-02	--	--	--	--	--	--
2023/09/02->17:33:22.703	--	--	4.330276E-02	--	--	--	--	--	--
2023/09/02->17:33:22.802	--	--	4.307638E-02	--	--	--	--	--	--
2023/09/02->17:33:22.846	--	--	4.307638E-02	--	--	--	--	--	--
2023/09/02->17:33:22.904	--	--	4.307638E-02	--	--	--	--	--	--
2023/09/02->17:33:22.948	--	--	4.307638E-02	--	--	--	--	--	--
2023/09/02->17:33:22.992	--	--	4.307638E-02	--	--	--	--	--	--
2023/09/02->17:33:23. 91	--	--	4.162195E-02	--	--	--	--	--	--
2023/09/02->17:33:23.137	--	--	4.162195E-02	--	--	--	--	--	--
2023/09/02->17:33:23.196	--	--	4.162195E-02	--	--	--	--	--	--
2023/09/02->17:33:23.241	--	--	4.162195E-02	--	--	--	--	--	--
2023/09/02->17:33:23.285	--	--	4.162195E-02	--	--	--	--	--	--
2023/09/02->17:33:23.382	--	--	4.101057E-02	--	--	--	--	--	--
2023/09/02->17:33:23.426	--	--	4.101057E-02	--	--	--	--	--	--
2023/09/02->17:33:23.485	--	--	4.101057E-02	--	--	--	--	--	--
2023/09/02->17:33:23.528	--	--	4.101057E-02	--	--	--	--	--	--
2023/09/02->17:33:23.571	--	--	4.101057E-02	--	--	--	--	--	--
2023/09/02->17:33:23.671	--	--	4.188259E-02	--	--	--	--	--	--
2023/09/02->17:33:23.717	--	--	4.188259E-02	--	--	--	--	--	--
2023/09/02->17:33:23.776	--	--	4.188259E-02	--	--	--	--	--	--
2023/09/02->17:33:23.819	--	--	4.188259E-02	--	--	--	--	--	--
2023/09/02->17:33:23.863	--	--	4.188259E-02	--	--	--	--	--	--
2023/09/02->17:33:23.922	--	--	4.188259E-02	--	--	--	--	--	--
2023/09/02->17:33:23.966	--	--	4.188259E-02	--	--	--	--	--	--
2023/09/02->17:33:24.  9	--	--	4.188259E-02	--	--	--	--	--	--
2023/09/02->17:33:24. 54	--	--	4.188259E-02	--	--	--	--	--	--
2023/09/02->17:33:24.151	--	--	4.139275E-02	--	--	--	--	--	--
2023/09/02->17:33:24.195	--	--	4.139275E-02	--	--	--	--	--	--
2023/09/02->17:33:24.254	--	--	4.139275E-02	--	--	--	--	--	--
2023/09/02->17:33:24.297	--	--	4.139275E-02	--	--	--	--	--	--
2023/09/02->17:33:24.340	--	--	4.139275E-02	--	--	--	--	--	--
2023/09/02->17:33:24.441	--	--	4.064833E-02	--	--	--	--	--	--
2023/09/02->17:33:24.487	--	--	4.064833E-02	--	--	--	--	--	--
2023/09/02->17:33:24.545	--	--	4.064833E-02	--	--	--	--	--	--
2023/09/02->17:33:24.589	--	--	4.064833E-02	--	--	--	--	--	--
2023/09/02->17:33:24.634	--	--	4.064833E-02	--	--	--	--	--	--
2023/09/02->17:33:24.733	--	--	4.012938E-02	--	--	--	--	--	--
2023/09/02->17:33:24.778	--	--	4.012938E-02	--	--	--	--	--	--
2023/09/02->17:33:24.838	--	--	4.012938E-02	--	--	--	--	--	--
2023/09/02->17:33:24.881	--	--	4.012938E-02	--	--	--	--	--	--
2023/09/02->17:33:24.925	--	--	4.012938E-02	--	--	--	--	--	--
2023/09/02->17:33:25. 24	--	--	4.036088E-02	--	--	--	--	--	--
2023/09/02->17:33:25. 69	--	--	4.036088E-02	--	--	--	--	--	--
2023/09/02->17:33:25.126	--	--	4.036088E-02	--	--	--	--	--	--
2023/09/02->17:33:25.169	--	--	4.036088E-02	--	--	--	--	--	--
2023/09/02->17:33:25.213	--	--	4.036088E-02	--	--	--	--	--	--
2023/09/02->17:33:25.272	--	--	4.036088E-02	--	--	--	--	--	--
2023/09/02->17:33:25.316	--	--	4.036088E-02	--	--	--	--	--	--
2023/09/02->17:33:25.359	--	--	4.036088E-02	--	--	--	--	--	--
2023/09/02->17:33:25.403	--	--	4.036088E-02	--	--	--	--	--	--
2023/09/02->17:33:25.502	--	--	4.166734E-02	--	--	--	--	--	--
2023/09/02->17:33:25.545	--	--	4.166734E-02	--	--	--	--	--	--
2023/09/02->17:33:25.603	--	--	4.166734E-02	--	--	--	--	--	--
2023/09/02->17:33:25.647	--	--	4.166734E-02	--	--	--	--	--	--
2023/09/02->17:33:25.691	--	--	4.166734E-02	--	--	--	--	--	--
2023/09/02->17:33:25.789	--	--	4.193689E-02	--	--	--	--	--	--
2023/09/02->17:33:25.831	--	--	4.193689E-02	--	--	--	--	--	--
2023/09/02->17:33:25.891	--	--	4.193689E-02	--	--	--	--	--	--
2023/09/02->17:33:25.935	--	--	4.193689E-02	--	--	--	--	--	--
2023/09/02->17:33:25.980	--	--	4.193689E-02	--	--	--	--	--	--
2023/09/02->17:33:26. 79	--	--	4.115454E-02	--	--	--	--	--	--
2023/09/02->17:33:26.122	--	--	4.115454E-02	--	--	--	--	--	--
2023/09/02->17:33:26.183	--	--	4.115454E-02	--	--	--	--	--	--
2023/09/02->17:33:26.228	--	--	4.115454E-02	--	--	--	--	--	--
2023/09/02->17:33:26.271	--	--	4.115454E-02	--	--	--	--	--	--
2023/09/02->17:33:26.370	--	--	4.057164E-02	--	--	--	--	--	--
2023/09/02->17:33:26.414	--	--	4.057164E-02	--	--	--	--	--	--
2023/09/02->17:33:26.476	--	--	4.057164E-02	--	--	--	--	--	--
2023/09/02->17:33:26.521	--	--	4.057164E-02	--	--	--	--	--	--
2023/09/02->17:33:26.565	--	--	4.057164E-02	--	--	--	--	--	--
2023/09/02->17:33:26.666	--	--	4.094520E-02	--	--	--	--	--	--
2023/09/02->17:33:26.710	--	--	4.094520E-02	--	--	--	--	--	--
2023/09/02->17:33:26.771	--	--	4.094520E-02	--	--	--	--	--	--
2023/09/02->17:33:26.814	--	--	4.094520E-02	--	--	--	--	--	--
2023/09/02->17:33:26.858	--	--	4.094520E-02	--	--	--	--	--	--
2023/09/02->17:33:26.902	--	--	4.094520E-02	--	--	--	--	--	--
2023/09/02->17:33:26.961	--	--	4.094520E-02	--	--	--	--	--	--
2023/09/02->17:33:27.  4	--	--	4.094520E-02	--	--	--	--	--	--
2023/09/02->17:33:27. 48	--	--	4.094520E-02	--	--	--	--	--	--
2023/09/02->17:33:27.147	--	--	4.175335E-02	--	--	--	--	--	--
2023/09/02->17:33:27.191	--	--	4.175335E-02	--	--	--	--	--	--
2023/09/02->17:33:27.249	--	--	4.175335E-02	--	--	--	--	--	--
2023/09/02->17:33:27.293	--	--	4.175335E-02	--	--	--	--	--	--
2023/09/02->17:33:27.335	--	--	4.175335E-02	--	--	--	--	--	--
2023/09/02->17:33:27.434	--	--	4.177325E-02	--	--	--	--	--	--
2023/09/02->17:33:27.477	--	--	4.177325E-02	--	--	--	--	--	--
2023/09/02->17:33:27.537	--	--	4.177325E-02	--	--	--	--	--	--
2023/09/02->17:33:27.581	--	--	4.177325E-02	--	--	--	--	--	--
2023/09/02->17:33:27.625	--	--	4.177325E-02	--	--	--	--	--	--
2023/09/02->17:33:27.723	--	--	4.098800E-02	--	--	--	--	--	--
2023/09/02->17:33:27.767	--	--	4.098800E-02	--	--	--	--	--	--
2023/09/02->17:33:27.825	--	--	4.098800E-02	--	--	--	--	--	--
2023/09/02->17:33:27.869	--	--	4.098800E-02	--	--	--	--	--	--
2023/09/02->17:33:27.913	--	--	4.098800E-02	--	--	--	--	--	--
2023/09/02->17:33:28. 12	--	--	3.987182E-02	--	--	--	--	--	--
2023/09/02->17:33:28. 55	--	--	3.987182E-02	--	--	--	--	--	--
2023/09/02->17:33:28. 99	--	--	3.987182E-02	--	--	--	--	--	--
2023/09/02->17:33:28.158	--	--	3.987182E-02	--	--	--	--	--	--
2023/09/02->17:33:28.202	--	--	3.987182E-02	--	--	--	--	--	--
2023/09/02->17:33:28.245	--	--	3.987182E-02	--	--	--	--	--	--
2023/09/02->17:33:28.303	--	--	3.987182E-02	--	--	--	--	--	--
2023/09/02->17:33:28.346	--	--	3.987182E-02	--	--	--	--	--	--
2023/09/02->17:33:28.390	--	--	3.987182E-02	--	--	--	--	--	--
2023/09/02->17:33:28.490	--	--	4.080118E-02	--	--	--	--	--	--
2023/09/02->17:33:28.534	--	--	4.080118E-02	--	--	--	--	--	--
2023/09/02->17:33:28.592	--	--	4.080118E-02	--	--	--	--	--	--
2023/09/02->17:33:28.635	--	--	4.080118E-02	--	--	--	--	--	--
2023/09/02->17:33:28.678	--	--	4.080118E-02	--	--	--	--	--	--
2023/09/02->17:33:28.777	--	--	4.024654E-02	--	--	--	--	--	--
2023/09/02->17:33:28.820	--	--	4.024654E-02	--	--	--	--	--	--
2023/09/02->17:33:28.880	--	--	4.024654E-02	--	--	--	--	--	--
2023/09/02->17:33:28.923	--	--	4.024654E-02	--	--	--	--	--	--
2023/09/02->17:33:28.967	--	--	4.024654E-02	--	--	--	--	--	--
2023/09/02->17:33:29. 65	--	--	4.081129E-02	--	--	--	--	--	--
2023/09/02->17:33:29.109	--	--	4.081129E-02	--	--	--	--	--	--
2023/09/02->17:33:29.154	--	--	4.081129E-02	--	--	--	--	--	--
2023/09/02->17:33:29.212	--	--	4.081129E-02	--	--	--	--	--	--
2023/09/02->17:33:29.257	--	--	4.081129E-02	--	--	--	--	--	--
2023/09/02->17:33:29.300	--	--	4.081129E-02	--	--	--	--	--	--
2023/09/02->17:33:29.397	--	--	3.974783E-02	--	--	--	--	--	--
2023/09/02->17:33:29.441	--	--	3.974783E-02	--	--	--	--	--	--
2023/09/02->17:33:29.500	--	--	3.974783E-02	--	--	--	--	--	--
2023/09/02->17:33:29.544	--	--	3.974783E-02	--	--	--	--	--	--
2023/09/02->17:33:29.589	--	--	3.974783E-02	--	--	--	--	--	--
2023/09/02->17:33:29.688	--	--	3.909389E-02	--	--	--	--	--	--
2023/09/02->17:33:29.731	--	--	3.909389E-02	--	--	--	--	--	--
2023/09/02->17:33:29.790	--	--	3.909389E-02	--	--	--	--	--	--
2023/09/02->17:33:29.833	--	--	3.909389E-02	--	--	--	--	--	--
2023/09/02->17:33:29.877	--	--	3.909389E-02	--	--	--	--	--	--
2023/09/02->17:33:29.937	--	--	3.909389E-02	--	--	--	--	--	--
2023/09/02->17:33:29.980	--	--	3.909389E-02	--	--	--	--	--	--
2023/09/02->17:33:30. 24	--	--	3.909389E-02	--	--	--	--	--	--
2023/09/02->17:33:30.122	--	--	4.026382E-02	--	--	--	--	--	--
2023/09/02->17:33:30.166	--	--	4.026382E-02	--	--	--	--	--	--
2023/09/02->17:33:30.225	--	--	4.026382E-02	--	--	--	--	--	--
2023/09/02->17:33:30.269	--	--	4.026382E-02	--	--	--	--	--	--
2023/09/02->17:33:30.312	--	--	4.026382E-02	--	--	--	--	--	--
2023/09/02->17:33:30.411	--	--	3.967163E-02	--	--	--	--	--	--
2023/09/02->17:33:30.454	--	--	3.967163E-02	--	--	--	--	--	--
2023/09/02->17:33:30.497	--	--	3.967163E-02	--	--	--	--	--	--
2023/09/02->17:33:30.557	--	--	3.967163E-02	--	--	--	--	--	--
2023/09/02->17:33:30.600	--	--	3.967163E-02	--	--	--	--	--	--
2023/09/02->17:33:30.644	--	--	3.967163E-02	--	--	--	--	--	--
2023/09/02->17:33:30.742	--	--	4.038827E-02	--	--	--	--	--	--
2023/09/02->17:33:30.786	--	--	4.038827E-02	--	--	--	--	--	--
2023/09/02->17:33:30.848	--	--	4.038827E-02	--	--	--	--	--	--
2023/09/02->17:33:30.891	--	--	4.038827E-02	--	--	--	--	--	--
2023/09/02->17:33:30.936	--	--	4.038827E-02	--	--	--	--	--	--
2023/09/02->17:33:31. 33	--	--	4.091622E-02	--	--	--	--	--	--
2023/09/02->17:33:31. 77	--	--	4.091622E-02	--	--	--	--	--	--
2023/09/02->17:33:31.136	--	--	4.091622E-02	--	--	--	--	--	--
2023/09/02->17:33:31.180	--	--	4.091622E-02	--	--	--	--	--	--
2023/09/02->17:33:31.224	--	--	4.091622E-02	--	--	--	--	--	--
2023/09/02->17:33:31.283	--	--	4.091622E-02	--	--	--	--	--	--
2023/09/02->17:33:31.325	--	--	4.091622E-02	--	--	--	--	--	--
2023/09/02->17:33:31.369	--	--	4.091622E-02	--	--	--	--	--	--
2023/09/02->17:33:31.468	--	--	4.072348E-02	--	--	--	--	--	--
2023/09/02->17:33:31.512	--	--	4.072348E-02	--	--	--	--	--	--
2023/09/02->17:33:31.571	--	--	4.072348E-02	--	--	--	--	--	--
2023/09/02->17:33:31.616	--	--	4.072348E-02	--	--	--	--	--	--
2023/09/02->17:33:31.659	--	--	4.072348E-02	--	--	--	--	--	--
2023/09/02->17:33:31.703	--	--	4.072348E-02	--	--	--	--	--	--
2023/09/02->17:33:31.802	--	--	4.145178E-02	--	--	--	--	--	--
2023/09/02->17:33:31.845	--	--	4.145178E-02	--	--	--	--	--	--
2023/09/02->17:33:31.903	--	--	4.145178E-02	--	--	--	--	--	--
2023/09/02->17:33:31.947	--	--	4.145178E-02	--	--	--	--	--	--
2023/09/02->17:33:31.990	--	--	4.145178E-02	--	--	--	--	--	--
2023/09/02->17:33:32. 88	--	--	4.198951E-02	--	--	--	--	--	--
2023/09/02->17:33:32.133	--	--	4.198951E-02	--	--	--	--	--	--
2023/09/02->17:33:32.190	--	--	4.198951E-02	--	--	--	--	--	--
2023/09/02->17:33:32.234	--	--	4.198951E-02	--	--	--	--	--	--
2023/09/02->17:33:32.279	--	--	4.198951E-02	--	--	--	--	--	--
2023/09/02->17:33:32.381	--	--	4.176085E-02	--	--	--	--	--	--
2023/09/02->17:33:32.424	--	--	4.176085E-02	--	--	--	--	--	--
2023/09/02->17:33:32.483	--	--	4.176085E-02	--	--	--	--	--	--
2023/09/02->17:33:32.527	--	--	4.176085E-02	--	--	--	--	--	--
2023/09/02->17:33:32.570	--	--	4.176085E-02	--	--	--	--	--	--
2023/09/02->17:33:32.671	--	--	4.097784E-02	--	--	--	--	--	--
2023/09/02->17:33:32.716	--	--	4.097784E-02	--	--	--	--	--	--
2023/09/02->17:33:32.775	--	--	4.097784E-02	--	--	--	--	--	--
2023/09/02->17:33:32.817	--	--	4.097784E-02	--	--	--	--	--	--
2023/09/02->17:33:32.861	--	--	4.097784E-02	--	--	--	--	--	--
2023/09/02->17:33:32.920	--	--	4.097784E-02	--	--	--	--	--	--
2023/09/02->17:33:32.964	--	--	4.097784E-02	--	--	--	--	--	--
2023/09/02->17:33:33.  8	--	--	4.097784E-02	--	--	--	--	--	--
2023/09/02->17:33:33. 52	--	--	4.097784E-02	--	--	--	--	--	--
2023/09/02->17:33:33.151	--	--	3.970552E-02	--	--	--	--	--	--
2023/09/02->17:33:33.195	--	--	3.970552E-02	--	--	--	--	--	--
2023/09/02->17:33:33.255	--	--	3.970552E-02	--	--	--	--	--	--
2023/09/02->17:33:33.298	--	--	3.970552E-02	--	--	--	--	--	--
2023/09/02->17:33:33.341	--	--	3.970552E-02	--	--	--	--	--	--
2023/09/02->17:33:33.446	--	--	3.977023E-02	--	--	--	--	--	--
2023/09/02->17:33:33.490	--	--	3.977023E-02	--	--	--	--	--	--
2023/09/02->17:33:33.547	--	--	3.977023E-02	--	--	--	--	--	--
2023/09/02->17:33:33.590	--	--	3.977023E-02	--	--	--	--	--	--
2023/09/02->17:33:33.633	--	--	3.977023E-02	--	--	--	--	--	--
2023/09/02->17:33:33.735	--	--	4.088657E-02	--	--	--	--	--	--
2023/09/02->17:33:33.779	--	--	4.088657E-02	--	--	--	--	--	--
2023/09/02->17:33:33.839	--	--	4.088657E-02	--	--	--	--	--	--
2023/09/02->17:33:33.883	--	--	4.088657E-02	--	--	--	--	--	--
2023/09/02->17:33:33.926	--	--	4.088657E-02	--	--	--	--	--	--
2023/09/02->17:33:34. 26	--	--	4.057259E-02	--	--	--	--	--	--
2023/09/02->17:33:34. 70	--	--	4.057259E-02	--	--	--	--	--	--
2023/09/02->17:33:34.128	--	--	4.057259E-02	--	--	--	--	--	--
2023/09/02->17:33:34.173	--	--	4.057259E-02	--	--	--	--	--	--
2023/09/02->17:33:34.219	--	--	4.057259E-02	--	--	--	--	--	--
2023/09/02->17:33:34.278	--	--	4.057259E-02	--	--	--	--	--	--
2023/09/02->17:33:34.321	--	--	4.057259E-02	--	--	--	--	--	--
2023/09/02->17:33:34.364	--	--	4.057259E-02	--	--	--	--	--	--
2023/09/02->17:33:34.466	--	--	4.113610E-02	--	--	--	--	--	--
2023/09/02->17:33:34.510	--	--	4.113610E-02	--	--	--	--	--	--
2023/09/02->17:33:34.570	--	--	4.113610E-02	--	--	--	--	--	--
2023/09/02->17:33:34.616	--	--	4.113610E-02	--	--	--	--	--	--
2023/09/02->17:33:34.660	--	--	4.113610E-02	--	--	--	--	--	--
2023/09/02->17:33:34.760	--	--	4.237365E-02	--	--	--	--	--	--
2023/09/02->17:33:34.804	--	--	4.237365E-02	--	--	--	--	--	--
2023/09/02->17:33:34.847	--	--	4.237365E-02	--	--	--	--	--	--
2023/09/02->17:33:34.906	--	--	4.237365E-02	--	--	--	--	--	--
2023/09/02->17:33:34.949	--	--	4.237365E-02	--	--	--	--	--	--
2023/09/02->17:33:34.992	--	--	4.237365E-02	--	--	--	--	--	--
2023/09/02->17:33:35. 91	--	--	4.297688E-02	--	--	--	--	--	--
2023/09/02->17:33:35.135	--	--	4.297688E-02	--	--	--	--	--	--
2023/09/02->17:33:35.193	--	--	4.297688E-02	--	--	--	--	--	--
2023/09/02->17:33:35.237	--	--	4.297688E-02	--	--	--	--	--	--
2023/09/02->17:33:35.280	--	--	4.297688E-02	--	--	--	--	--	--
2023/09/02->17:33:35.379	--	--	4.302709E-02	--	--	--	--	--	--
2023/09/02->17:33:35.423	--	--	4.302709E-02	--	--	--	--	--	--
2023/09/02->17:33:35.481	--	--	4.302709E-02	--	--	--	--	--	--
2023/09/02->17:33:35.526	--	--	4.302709E-02	--	--	--	--	--	--
2023/09/02->17:33:35.569	--	--	4.302709E-02	--	--	--	--	--	--
2023/09/02->17:33:35.668	--	--	4.342621E-02	--	--	--	--	--	--
2023/09/02->17:33:35.713	--	--	4.342621E-02	--	--	--	--	--	--
2023/09/02->17:33:35.774	--	--	4.342621E-02	--	--	--	--	--	--
2023/09/02->17:33:35.817	--	--	4.342621E-02	--	--	--	--	--	--
2023/09/02->17:33:35.861	--	--	4.342621E-02	--	--	--	--	--	--
2023/09/02->17:33:35.919	--	--	4.342621E-02	--	--	--	--	--	--
2023/09/02->17:33:35.964	--	--	4.342621E-02	--	--	--	--	--	--
2023/09/02->17:33:36.  6	--	--	4.342621E-02	--	--	--	--	--	--
2023/09/02->17:33:36. 50	--	--	4.342621E-02	--	--	--	--	--	--
2023/09/02->17:33:36.155	--	--	4.367382E-02	--	--	--	--	--	--
2023/09/02->17:33:36.199	--	--	4.367382E-02	--	--	--	--	--	--
2023/09/02->17:33:36.258	--	--	4.367382E-02	--	--	--	--	--	--
2023/09/02->17:33:36.302	--	--	4.367382E-02	--	--	--	--	--	--
2023/09/02->17:33:36.346	--	--	4.367382E-02	--	--	--	--	--	--
2023/09/02->17:33:36.445	--	--	4.365154E-02	--	--	--	--	--	--
2023/09/02->17:33:36.489	--	--	4.365154E-02	--	--	--	--	--	--
2023/09/02->17:33:36.547	--	--	4.365154E-02	--	--	--	--	--	--
2023/09/02->17:33:36.591	--	--	4.365154E-02	--	--	--	--	--	--
